Original row		wnt6352.py	wnt7072.py	wnt7160.py	wnt920.py	wnt116.py	wnt9044.py	wnt8687.py	wnt4932.py	wnt6111.py	wnt5357.py	wnt968.py	wnt8273.py	wnt7969.py	wnt5698.py	wnt5778.py	wnt7643.py	wnt3183.py	wnt6312.py	wnt7211.py	wnt4603.py	wnt9839.py	wnt7459.py	wnt4379.py	wnt1462.py	wnt3440.py	wnt5113.py	wnt2072.py	wnt3753.py	wnt4311.py	wnt7763.py	wnt4939.py	wnt1269.py	wnt7344.py	wnt6709.py	wnt1264.py	wnt7098.py	wnt3424.py	wnt914.py	wnt5009.py	wnt3699.py	wnt6415.py	wnt3744.py	wnt3119.py	wnt7805.py	wnt2026.py	wnt4803.py	wnt7423.py	wnt6605.py	wnt437.py	wnt816.py	wnt6934.py	wnt2961.py	wnt5610.py	wnt9629.py	wnt3714.py	wnt8091.py	wnt5348.py	wnt6801.py	wnt6644.py	wnt5952.py	wnt6914.py	wnt5920.py	wnt3243.py	wnt4121.py	wnt9636.py	wnt3572.py	wnt7476.py	wnt2073.py	wnt5648.py	wnt6067.py	wnt833.py	wnt6964.py	wnt1266.py	wnt786.py	wnt8033.py	wnt7012.py	wnt4554.py	wnt9630.py	wnt9572.py	wnt552.py	wnt3345.py	wnt3076.py	wnt228.py	wnt9156.py	wnt2172.py	wnt3548.py	wnt159.py	wnt4900.py	wnt1965.py	wnt6237.py	wnt3472.py	wnt3031.py	wnt3822.py	wnt3664.py	wnt1615.py	wnt4129.py	wnt8614.py	wnt9168.py	wnt5287.py	wnt1763.py	wnt2459.py	wnt7731.py	wnt3098.py	wnt5878.py	wnt8728.py	wnt8024.py	wnt7158.py	wnt2797.py	wnt5016.py	wnt2028.py	wnt4590.py	wnt3420.py	wnt7719.py	wnt4162.py	wnt2161.py	wnt3147.py	wnt7032.py	wnt8556.py	wnt2134.py	wnt7250.py	wnt1074.py	wnt4804.py	wnt3783.py	wnt4194.py	wnt7817.py	wnt1801.py	wnt2798.py	wnt1119.py	wnt6132.py	wnt42.py	wnt8406.py	wnt1557.py	wnt2898.py	wnt6074.py	wnt9008.py	wnt9235.py	wnt4473.py	wnt6206.py	wnt8457.py	wnt519.py	wnt8615.py	wnt3504.py	wnt8550.py	wnt4466.py	wnt891.py	wnt2112.py	wnt8404.py	wnt754.py	wnt9616.py	wnt696.py	wnt8510.py	wnt3413.py	wnt4062.py	wnt8479.py	wnt6302.py	wnt1037.py	wnt4575.py	wnt214.py	wnt1895.py	wnt5283.py	wnt9359.py	wnt3273.py	wnt5741.py	wnt3063.py	wnt3027.py	wnt368.py	wnt1796.py	wnt3213.py	wnt2141.py	wnt5677.py	wnt1544.py	wnt3989.py	wnt1412.py	wnt1922.py	wnt8992.py	wnt2239.py	wnt6656.py	wnt2873.py	wnt4295.py	wnt4690.py	wnt1158.py	wnt9084.py	wnt4987.py	wnt6202.py	wnt2536.py	wnt7200.py	wnt2140.py	wnt2690.py	wnt4195.py	wnt4230.py	wnt5035.py	wnt841.py	wnt1828.py	wnt1301.py	wnt5091.py	wnt4821.py	wnt3685.py	wnt2288.py	wnt1867.py	wnt7398.py
64	wnt4121.py	5222.515	8884.904	8802.433	9312.167	2420.477	8335.151	2087.896	3099.931	8951.475	8866.444	8846.445	2948.965	2596.498	9824.886	8842.477	2099.846	9839.982	8172.567	2592.838	2073.344	2279.16	3546.633	9709.2	8312.822	2228.858	9129.975	2156.106	7543.82	4434.214	2114.586	9397.837	9038.95	9545.228	2695.873	2557.057	8941.822	8756.203	2542.084	3200.374	9421.109	3224.715	9577.266	9572.951	7925.298	8927.981	9048.384	5441.48	8512.869	5876.659	9771.127	9462.925	6731.009	3607.827	4618.567	2314.515	8972.757	2671.216	8955.068	5011.233	2600.002	8628.379	2418.918	3805.775	1.0	2891.701	8987.421	8987.421	2394.349	9025.868	9713.173	2642.551	4020.252	2625.713	2580.301	2580.301	9207.041	3210.135	2070.035	9243.937	8358.254	3589.487	9723.149	9723.149	8612.968	3504.437	2421.97	8889.722	5375.145	2955.063	3055.849	3055.849	2434.644	8882.273	9391.522	8713.15	2530.944	2612.476	2612.476	3805.397	8527.036	4431.64	8397.215	2606.48	3964.417	3964.417	8793.713	9373.112	3737.002	2491.446	8873.679	3704.436	3704.436	4823.697	2792.79	2273.476	2131.87	6514.678	9605.884	3290.792	4984.201	4984.201	4490.883	3910.275	8468.424	9822.603	2536.767	9553.09	9553.09	1919.849	2872.377	3814.496	2922.582	10021.378	3284.023	3284.023	3558.419	8685.459	2605.297	2387.073	2875.273	8815.847	8815.847	2820.359	9235.079	3402.041	8821.17	8577.751	9689.334	9689.334	9000.826	7931.796	2213.603	8494.185	2598.044	5747.683	1999.737	1999.737	2577.434	3846.955	3970.62	8407.281	3023.031	3871.93	3871.93	1792.709	9290.951	8547.282	9755.08	8651.928	2608.866	2608.866	9527.122	9622.153	2273.007	2718.619	8839.239	2618.681	8678.722	8678.722	2456.075	2601.972	9071.563	9346.985	9277.183	3486.764	3486.764	6549.755	9667.07	8426.085	2607.97	8843.137	9297.708	2570.328	2570.328	9573.54	8495.556	3157.056	2267.637	9109.918	9911.264
68	wnt2073.py	4494.8	8285.168	8152.595	8630.788	1996.793	7706.952	8864.241	3008.653	8245.603	8147.692	7961.17	4119.375	2349.549	9116.244	8117.385	8390.322	9068.454	1765.571	2228.384	2445.87	3160.58	4112.914	9107.256	7769.52	1999.567	8441.234	2958.577	8368.335	3699.684	8376.536	8832.012	8364.654	3544.692	2229.52	3084.927	8277.689	8123.519	2412.658	2615.949	8721.955	2805.58	8893.451	3482.495	7374.476	8239.676	2517.383	4630.974	9061.118	5213.599	4220.154	8568.74	5963.154	2916.948	3731.067	2376.515	8265.647	2192.446	8265.329	5631.402	1771.104	7982.13	2628.43	3435.597	2394.349	3147.516	8125.648	8064.101	1.0	8326.147	9048.051	1982.607	3426.12	3426.12	2057.356	5608.846	8500.906	2608.197	2842.729	8528.369	8528.369	2926.699	9040.231	8972.028	7955.109	2971.924	3078.074	3078.074	4456.216	2308.87	2503.286	7791.829	2864.433	8206.392	8691.066	7984.431	7984.431	2003.764	8849.452	3239.724	7872.941	3837.093	7922.435	2768.299	2768.299	8208.149	8169.925	8681.789	3244.045	2732.142	8174.839	8174.839	3547.022	4066.904	2199.796	3143.406	2091.556	5558.324	8913.899	8913.899	4150.757	4154.125	3778.871	3324.835	7913.072	9132.309	3068.579	3068.579	2473.271	2118.851	3006.234	2929.495	2525.818	9322.398	2750.31	2750.31	3084.981	7983.052	2875.794	2254.653	2334.8	8161.944	1911.797	3108.793	3108.793	3066.389	8242.622	7992.556	9008.461	2133.713	8342.953	8342.953	2764.622	7938.574	3094.807	5158.003	2798.195	8119.347	2211.835	2211.835	2988.587	7792.294	2356.835	3039.822	8213.5	2132.529	2132.529	7966.948	9015.751	8089.31	1977.832	3153.564	8789.347	8789.347	2084.447	3363.584	8227.281	2077.922	8092.379	8841.213	2854.812	3204.572	3204.572	8729.893	8507.155	3066.616	8095.142	5707.346	8785.83	8785.83	3196.244	8246.635	8832.087	2573.442	8687.087	8948.572	7908.192	7908.192	2641.84	8469.06	9120.655
72	wnt6964.py	2632.561	7880.641	7715.185	8756.567	2852.841	7465.776	3671.064	2144.981	8215.635	7934.365	6948.15	2474.562	2679.294	9029.861	7190.759	3179.824	7816.664	7236.775	2681.826	3786.258	3791.687	4398.081	9182.93	7906.08	3163.336	8024.055	3242.052	8264.719	2148.229	3142.334	8927.517	8020.936	8902.891	1923.236	3383.21	7895.884	7389.421	2647.003	2631.392	8583.584	1903.125	8360.138	8648.166	7525.917	7590.942	8096.28	2795.197	8591.906	4200.392	9266.722	7691.254	4289.074	1831.984	2245.171	1997.851	7275.633	2202.538	8187.26	5543.817	3270.222	7695.408	2263.105	1854.07	4020.252	3522.131	6643.564	7436.021	3426.12	7725.928	8924.898	3023.226	1.0	8960.622	2573.974	5956.664	8353.841	1905.544	3979.591	8432.431	8432.431	2035.567	8912.705	8766.05	7688.29	1985.73	3158.904	6578.769	3058.602	3058.602	2153.758	7669.22	3927.624	7968.591	8430.506	7347.336	7347.336	2975.256	8894.848	1901.672	7203.727	2442.648	7754.043	2514.55	2514.55	8175.138	7539.976	8523.359	1555.574	3169.701	7947.49	1847.528	2068.199	2802.205	2802.205	3845.181	3067.947	3384.148	8773.597	1950.047	2788.633	2788.633	1784.431	2286.178	7210.869	9042.115	3409.3	8565.317	2379.016	2379.016	2088.642	2078.868	2587.833	7882.358	1993.763	3719.377	3719.377	7421.104	3501.403	2881.954	2201.256	7450.464	2977.396	2977.396	8436.373	2075.354	8416.766	8141.901	8722.619	2886.738	2886.738	7153.939	2859.037	7136.94	3337.181	4183.589	3809.844	7902.353	7902.353	1966.784	1987.155	7692.724	2152.01	2152.384	7337.019	3487.896	8623.004	8623.004	8980.737	8210.44	2935.495	2053.586	8749.206	8672.322	3050.213	3839.182	3839.182	2544.008	8399.41	8674.386	3707.648	3305.322	7808.893	7808.893	8077.173	1722.267	7922.88	4250.319	8300.432	7898.23	3399.594	3399.594	8987.748	2537.706	7705.065	8573.577	7160.184	2066.834	3584.114	8399.9	8399.9
73	wnt1266.py	4410.493	8952.187	8842.044	9429.334	2812.258	8677.634	1845.249	2562.135	9198.491	9004.62	8453.389	4139.602	2676.219	9253.101	8625.162	2229.57	7816.664	8460.289	3021.943	2302.192	1912.09	2945.399	9182.93	7906.08	2230.57	9057.551	1689.149	8712.375	4289.707	2306.479	9466.726	9063.244	9344.914	3123.316	1635.022	7895.884	8678.816	2760.399	3678.117	8583.584	2832.864	8928.106	8905.226	8542.559	8779.611	9117.701	4473.648	9040.815	5269.442	9216.465	8909.69	5787.365	3044.738	4401.15	3321.864	7275.633	3601.365	9207.454	5492.625	3379.744	8838.031	3473.986	3386.136	2625.713	3522.131	6643.564	8773.427	3426.12	7725.928	9024.104	3048.504	8960.622	1.0	3052.571	7015.626	9198.643	2687.501	1824.036	9226.478	9226.478	3112.211	9275.708	9173.25	8756.327	3231.316	1951.338	8091.801	8091.801	2597.092	3198.504	8817.741	1899.481	9018.038	9035.598	8660.291	8660.291	3427.848	9428.851	3309.762	8582.083	3730.931	8849.122	1985.951	1985.951	9017.166	8663.776	9309.447	2953.158	1989.934	9032.655	3094.955	3094.955	4747.688	2823.256	2057.074	2533.795	5508.087	9172.848	3032.8	3032.8	3677.399	3949.054	3954.866	8533.201	9134.275	1264.873	8937.662	8937.662	2899.926	2264.267	3338.649	3315.965	8825.715	3258.358	3258.358	3047.683	8726.899	1841.086	2613.675	2856.407	8654.467	2689.422	1589.593	1589.593	2873.325	9250.426	9020.268	8998.197	3657.429	9149.132	9149.132	2147.781	8510.428	1381.955	5071.588	2138.916	9003.831	2354.378	2354.378	3523.122	8756.768	2947.953	3441.267	8697.71	2211.985	2211.985	8725.151	9187.802	9135.954	3061.363	3423.68	9301.139	9301.139	2700.473	1557.687	8951.783	2830.868	9248.934	9278.627	1652.379	1652.379	8977.829	8987.769	9055.853	2735.839	8915.979	6464.824	6464.824	8832.822	1603.247	9048.211	9712.103	2132.648	8839.778	8839.778	8560.909	2769.238	2028.619	9237.156	9127.918
78	wnt9630.py	5038.381	9203.32	9090.374	9620.603	2901.34	8818.225	1597.183	3015.862	9375.575	8175.145	7457.417	4735.121	2901.372	9349.706	9002.725	2429.694	9610.544	8618.475	3087.93	3051.729	1742.646	3047.61	10005.811	8885.651	2178.963	9367.891	1708.811	9022.987	4690.923	2343.516	9628.734	9326.228	9458.365	3128.863	1486.346	9215.0	9002.245	2936.02	3850.587	9425.517	3249.024	9195.546	9097.349	8524.364	9099.365	9358.125	5148.131	9276.5	5654.592	9273.522	9386.361	6371.943	2131.46	4926.481	3091.87	9050.436	3495.478	9358.919	5928.078	3208.566	7888.355	2478.051	3881.953	2070.035	2101.901	8803.371	9032.333	2842.729	9219.318	9150.261	3062.45	3979.591	1824.036	3014.867	7101.111	8551.684	4794.113	1.0	8543.107	8834.329	3626.107	9395.73	9363.461	8940.815	3608.872	1895.479	1895.479	5794.772	3079.418	3418.066	8908.137	1302.079	9237.629	9258.977	9258.977	1461.399	3311.156	9525.548	3795.068	8831.437	4540.029	8940.534	2530.355	2530.355	9253.326	8976.113	9523.148	3534.692	1893.995	9218.445	9218.445	4659.668	5165.865	2933.38	1869.539	2423.518	6299.349	9329.727	3357.498	3357.498	4394.312	4589.659	4329.633	8779.964	9232.066	1637.376	1637.376	2961.173	2672.362	2796.832	3767.983	3431.409	9423.939	9423.939	1424.589	3541.15	9017.239	1651.625	2702.863	3069.309	8951.554	8951.554	1996.15	9509.751	3383.613	9367.692	9087.581	9186.218	3611.097	3611.097	8413.76	2373.488	8781.162	1506.231	5450.587	1604.034	9213.88	9213.88	3716.262	4085.667	8886.032	3193.805	3909.874	9059.39	1664.37	1664.37	8960.303	9332.876	9241.666	3038.429	3909.125	9543.002	9042.448	9042.448	1611.29	9213.48	3029.618	9273.101	9462.805	1691.098	1691.098	9281.032	9298.622	9374.309	3299.684	9124.104	6967.351	9545.647	9545.647	1777.013	9282.654	9845.187	2597.867	9302.712	9563.563	8842.751	8842.751	1696.406	9445.259	9692.177
85	wnt2172.py	2997.519	7972.292	7793.976	8757.308	2370.391	7505.107	3478.468	8133.44	8269.84	7959.297	3294.51	2953.151	2167.788	9075.421	2757.726	2554.058	8242.472	7306.718	2206.484	8795.138	3735.659	8758.667	9225.19	7901.542	2741.415	8140.169	3080.497	7752.517	2237.994	2553.481	8859.402	8069.729	8907.561	2094.2	8749.193	7982.145	7486.944	8232.192	7783.507	8647.364	1911.014	8555.618	8699.334	2722.02	7687.77	2243.168	3435.069	8722.797	8577.355	9277.24	7985.918	4793.196	8062.897	2168.366	3134.688	7466.924	2413.663	8240.677	4912.083	2712.827	1487.434	1926.696	1599.259	3504.437	3343.494	7054.606	7569.53	2971.924	7848.152	8994.452	7970.199	1985.73	3231.316	2201.908	5947.723	2499.38	7872.546	3608.872	8459.602	7634.36	1742.282	8928.581	8853.901	7719.782	1.0	3085.538	7060.485	3173.453	2033.527	1853.2	7679.225	3620.124	3620.124	8561.463	7451.265	3570.814	2537.66	8856.987	1867.108	1867.108	2464.343	7757.305	2297.793	1790.524	8195.976	7623.102	8611.697	1761.126	1761.126	7997.192	1951.527	2484.568	3024.238	1908.976	3618.417	2654.424	2654.424	8861.748	2402.883	2819.334	2948.059	2055.478	2144.23	7330.537	7330.537	3177.944	8608.304	2022.96	2939.228	2315.005	2108.891	2108.891	8411.242	1618.875	3414.243	2251.201	7538.529	3377.117	2471.312	2471.312	7563.194	2887.469	3504.319	8499.523	2334.544	8361.976	8117.473	8117.473	2585.199	8281.074	7218.746	2566.522	7238.653	3094.036	4599.582	3653.051	3653.051	2410.02	2181.79	1941.424	7704.318	2071.76	2123.612	7502.368	7502.368	8611.427	7546.135	9067.137	8193.302	2593.233	2593.233	8790.081	8806.57	2495.768	3607.213	7754.246	2127.479	8354.939	8354.939	3564.714	3111.024	7859.614	8382.836	8140.236	2011.654	2011.654	4562.644	8453.63	7907.487	3300.797	8127.766	8887.558	2170.211	2170.211	8638.503	7306.019	1649.024	3359.381	8405.888	8293.324
86	wnt3548.py	4440.302	8846.215	8772.684	9510.088	2759.098	8531.287	2023.492	2155.548	9169.747	9015.353	8472.946	4235.689	2614.507	9416.722	8560.973	2554.058	9177.537	8289.643	2720.665	2360.899	1752.701	3291.135	9963.044	8685.722	2405.86	9055.104	1446.776	7752.517	2237.994	2483.631	9562.326	9018.511	9500.542	2911.835	1492.737	8942.179	8558.927	2552.365	3280.349	9325.781	1911.014	8555.618	9096.585	8313.279	8754.893	9025.786	4606.478	9226.27	5265.441	9404.119	7985.918	5856.321	2873.181	4327.544	3134.688	8616.778	3400.599	9127.259	5616.158	3175.762	8727.709	1926.696	3051.466	2421.97	2112.933	8336.933	8603.182	3078.074	8865.088	9224.859	2942.416	3158.904	1951.338	2648.904	6826.271	9266.418	2339.068	1895.479	9298.972	8550.638	3083.368	8928.581	9352.735	8690.914	3085.538	1.0	8205.926	8205.926	2781.699	2656.417	8671.153	1951.307	8961.606	9151.022	9151.022	1808.975	3032.466	9531.34	3174.824	8486.032	3810.762	8688.145	8688.145	3081.218	9027.061	8622.44	9345.336	2700.903	1838.354	1838.354	3192.35	4100.093	4598.642	2573.978	1928.855	2391.904	2391.904	9315.573	2417.266	4626.869	4017.528	3754.88	3540.299	3540.299	9301.021	1984.466	9141.351	2205.836	2424.904	1897.515	3422.815	3422.815	9022.942	3077.717	2026.254	2908.525	8664.315	1867.941	2293.476	2293.476	8581.483	2653.394	2146.658	9329.494	2720.427	9218.995	8941.611	8941.611	3212.537	9101.638	8102.697	1978.341	8334.296	1660.756	5112.052	5112.052	8945.401	2228.593	3275.48	3701.224	8684.004	2860.957	2860.957	8634.675	2174.792	9434.036	8582.076	9355.583	9034.06	2685.49	2685.49	9451.342	9056.089	2553.279	1785.563	8843.701	2754.606	9149.146	9149.146	2170.033	1571.489	8883.404	9066.684	9133.69	2574.181	8917.708	8917.708	9382.966	8721.805	1592.421	8955.059	9663.202	2335.348	2335.348	9400.393	8386.552	2817.447	1768.088	9229.861	9285.32
88	wnt4900.py	3965.9	7205.75	6919.237	7861.03	4108.632	6460.51	5452.677	4017.38	7328.607	7182.463	6430.191	6161.547	3900.159	8225.781	6589.83	4706.983	7815.738	6370.11	3724.763	5430.826	5760.68	6136.877	7340.538	7048.62	4792.713	7306.79	5214.887	6950.186	2109.685	4437.281	8040.88	7325.175	8014.87	3644.289	5439.999	7169.909	6562.109	4067.834	3019.181	7757.406	3604.165	7728.255	7916.36	6550.981	6810.036	7365.913	4118.63	5771.589	5132.052	8466.635	7172.676	5123.872	3808.802	1760.099	4425.495	6671.843	3530.29	5594.991	5608.398	3928.457	7037.802	2871.242	3297.758	5375.145	5603.074	6606.028	6509.834	4456.216	7025.176	8194.3	4000.11	3058.602	8091.801	3569.256	4646.862	7534.34	3726.824	5794.772	7612.923	6794.245	3722.765	8113.014	8006.045	6932.83	3173.453	8205.926	6703.797	1.0	3678.97	3341.67	3341.67	5844.314	7159.631	7679.628	6507.442	5715.517	3727.453	8000.231	3393.996	3393.996	3328.895	6933.369	4397.022	3217.62	7369.34	6860.614	7762.566	7762.566	5009.707	7161.985	3361.477	3347.375	1647.728	3677.755	3677.755	4435.023	4055.34	8037.13	3416.695	1499.607	4484.742	4484.742	2499.782	6476.58	8295.033	5437.854	7838.677	3944.467	4473.124	4132.133	4132.133	3479.765	8161.262	2985.997	5598.63	3866.98	3866.98	5531.426	4276.592	3752.345	6824.308	4254.902	5519.141	5519.141	3894.653	7510.05	7353.15	8016.159	3395.076	7460.828	6176.876	6176.876	6364.226	5305.929	5530.663	5623.98	7091.128	4109.86	3741.395	3202.521	3202.521	3490.957	3291.633	6523.127	5069.012	7754.528	6719.828	8271.336	8271.336	4108.779	3116.404	7891.083	8051.306	4270.918	5817.148	6831.279	6831.279	7612.994	7859.077	5625.578	5307.349	7132.197	7132.197	7352.95	3889.342	7105.919	2681.585	7547.614	7075.544	5507.936	5507.936	8007.78	4278.352	7262.164	7764.162	6341.5	3448.269	5403.324	5403.324	7815.717
92	wnt3031.py	4941.856	9223.717	9110.708	9561.208	2897.276	8880.645	1711.714	2949.496	9412.529	9210.082	3768.153	4548.923	2949.931	9225.14	8985.412	2043.562	9484.74	1563.528	3190.282	1846.002	1705.506	3185.662	9978.02	8977.909	2050.957	9339.418	1645.306	8959.511	4793.213	2519.555	2981.971	2260.302	9326.956	3342.883	8811.228	9236.063	9016.292	2982.246	7556.308	9326.422	3228.958	9065.66	8971.229	8617.274	9073.565	9378.335	5026.082	9135.367	5533.895	9152.789	9279.304	6185.921	3394.365	4947.486	3231.808	8998.676	3796.903	9393.436	5718.106	3382.743	2148.817	3811.27	3889.976	2434.644	1686.82	8708.996	9092.955	2864.433	9221.82	9041.136	3152.581	3927.624	1899.481	3089.641	7237.965	9431.331	3013.929	1302.079	9396.759	8900.405	3511.232	9276.826	9237.575	8963.638	3620.124	1951.307	8611.581	5844.314	3068.757	3452.354	8995.294	1.0	9259.177	9173.139	8991.2	8991.2	3551.761	9422.503	3916.498	8858.009	4534.247	9024.812	2510.857	2510.857	9257.942	8998.834	9436.327	3480.575	1992.627	9258.354	9258.354	4540.951	5228.752	2929.973	1502.149	2607.242	6173.894	9207.819	9207.819	5387.134	4144.579	4523.816	4409.346	8837.661	9108.446	1769.783	9046.344	9046.344	2897.277	2705.134	3733.055	3522.308	9239.216	3700.581	1634.807	1634.807	9029.028	1307.346	2714.171	3079.806	8928.746	2684.316	1827.423	1827.423	3330.62	9412.358	9198.044	9033.204	3751.578	9406.478	8524.703	8524.703	8844.007	1666.666	5253.138	1710.024	9241.727	2552.303	3638.361	3638.361	8986.506	3245.383	3864.749	9032.436	1962.497	9529.822	8978.106	8978.106	9274.582	2999.143	3919.715	9449.7	8916.539	2843.928	2843.928	9276.503	3098.355	9306.036	9356.559	1614.974	1648.58	1648.58	9198.178	9332.873	3224.245	9178.579	6965.738	9414.17	9414.17	1707.822	9310.223	9831.515	2722.452	9167.397	9436.423	8897.375	8897.375	1353.563	9443.339	9563.982
99	wnt5287.py	2916.224	7750.61	7595.403	8614.67	2749.671	7399.815	9678.687	2254.673	2260.755	7795.167	7020.714	3026.3	2868.03	8916.237	7196.765	3033.176	7875.712	7178.733	2792.263	3870.446	3987.515	4012.703	9114.07	7827.218	3258.239	7893.625	3306.893	7512.019	2213.987	3015.822	1638.96	2407.571	1476.779	2521.933	3438.139	7773.673	7316.105	2734.442	8707.669	8449.7	1977.846	8300.863	8538.791	7508.99	7490.751	7939.837	9170.267	8507.896	4855.518	1755.112	7729.932	4832.353	2218.549	2379.408	3543.684	7270.747	2882.723	8093.389	5060.843	3233.518	7580.52	2669.262	1748.392	3805.397	3404.686	6830.863	3550.27	3239.724	7603.686	8730.445	8856.354	1901.672	3309.762	8743.006	5889.202	8218.916	2050.323	3795.068	8305.858	7508.136	1625.555	8759.532	8678.191	7524.855	1867.108	3174.824	6807.294	3393.996	2362.752	2137.72	7582.232	3916.498	7866.586	8335.156	7323.217	9449.625	2731.871	8742.452	1.0	7192.824	2192.748	7649.572	2752.592	1511.061	8054.923	8054.923	8394.938	1836.282	3089.104	7812.327	2275.02	2704.204	2704.204	2505.594	3950.879	3066.459	3927.841	8654.957	2301.243	2301.243	3137.345	2041.404	2349.566	7154.788	8897.305	3320.868	3320.868	2483.949	3257.251	2459.693	2538.909	2718.693	8027.657	2125.604	2125.604	2338.668	7369.696	3567.342	3061.197	2530.858	7390.185	3239.454	3412.201	3412.201	2383.149	8314.176	7974.041	8626.527	2935.152	8061.495	8061.495	3158.809	7088.007	3100.68	4889.959	3914.464	7820.75	7820.75	2570.136	2366.843	7567.539	2469.131	2659.582	7297.259	3481.584	3481.584	7397.04	8828.784	8126.459	2825.956	2010.854	8622.444	8622.444	3188.088	3852.894	7510.624	2688.884	8312.47	8531.751	8531.751	3414.171	7713.517	8169.777	7904.569	2299.682	7741.204	4534.112	8262.423	8262.423	3438.502	7918.631	8791.877	2607.526	7785.102	8398.913	8398.913	1996.704	3726.134	8269.682	7950.609
103	wnt3098.py	3887.785	8495.846	8427.603	9207.767	2321.927	8114.527	2126.976	1795.411	8773.234	8572.638	7971.864	8366.459	1792.057	9420.535	8120.485	2066.09	8833.976	7907.422	2253.615	2380.72	2384.811	3527.185	9550.943	8315.361	1923.726	8682.784	8782.825	8391.221	3546.302	2073.315	9294.052	8670.012	9359.804	2423.671	2199.268	8564.627	8177.532	2126.181	2709.116	9116.591	2216.378	8915.187	9015.258	7978.566	8374.824	1779.973	4058.481	9093.234	4891.579	9528.551	8603.929	5443.527	2329.246	3480.268	2619.141	8185.081	2861.536	8774.839	5261.633	2587.099	8405.889	2377.746	2484.063	2606.48	8854.475	7818.0	8225.169	2768.299	8468.94	9248.06	2309.351	2514.55	1985.951	2262.883	6486.391	8930.453	2063.969	2530.355	8986.104	8178.021	7872.175	9386.815	9245.47	8339.262	2297.793	8688.145	5346.44	4397.022	8006.3	2246.748	8278.352	2510.857	8613.861	8969.836	8137.57	2367.234	2676.283	9367.679	2752.592	2079.868	3250.832	8311.189	1.0	2643.198	8653.33	8653.33	9100.652	2179.745	2241.156	8557.917	2308.552	3216.485	3216.485	1975.852	2464.211	2032.17	5019.735	9208.907	2389.328	4004.645	4004.645	2997.676	2900.365	8000.235	9361.807	2063.3	8998.421	1891.819	1891.819	1523.091	2614.319	2459.437	8792.932	2373.678	2398.452	2444.964	8194.839	8194.839	1620.537	1828.585	8236.996	2248.032	2453.734	8988.435	2172.421	2172.421	8554.937	9135.042	2785.593	8731.909	7746.694	1403.101	7972.926	7972.926	4698.969	2350.59	8508.857	1815.828	2456.357	2705.007	8258.964	8258.964	2563.955	8230.709	1958.691	9111.034	8202.622	9333.595	9333.595	2604.809	2654.623	9207.774	9029.314	2020.239	2367.396	8448.357	8448.357	8720.653	9228.187	2354.194	2002.359	8518.258	8834.935	8834.935	1962.757	8496.367	5652.103	9034.705	8348.295	2063.495	8602.956	8602.956	1356.907	8602.856	9178.184	7996.651	2057.719	2246.617	8877.032	8931.924
112	wnt3420.py	2137.903	8047.652	7828.741	8782.033	3298.974	7531.039	4262.119	3176.73	8201.751	8014.319	6834.627	1714.677	3163.517	9131.696	7218.501	3723.305	7772.725	7471.816	2036.11	4323.07	4440.101	5042.436	9160.671	8004.313	3603.093	8115.576	4112.659	7766.488	2655.633	3551.036	8999.699	8133.105	8957.575	3171.512	4225.398	8028.618	7564.692	2896.592	3186.603	8690.335	2856.749	8492.844	8793.102	7617.442	7961.988	8416.934	2225.187	8762.9	3766.162	9329.529	7508.401	3875.151	1970.62	2337.245	3853.239	7310.461	2670.708	8285.962	3910.378	3446.989	7850.099	2328.792	2741.227	3704.436	4243.0	6361.987	7722.211	3547.022	7832.076	9046.81	3350.401	2068.199	3094.955	3117.229	6139.857	8401.363	2939.228	4659.668	8515.596	7742.338	2633.835	9166.811	8909.943	7842.68	2484.568	4100.093	6367.097	3347.375	2407.736	2657.463	7773.395	4540.951	8081.93	8578.003	7341.396	4403.48	3296.349	9024.73	2704.204	7304.181	3189.681	7900.128	3216.485	2764.69	8205.238	7675.629	8618.36	2546.853	2829.959	8046.891	1877.592	1.0	3495.771	2757.758	4530.078	3572.092	2889.681	8852.461	8852.461	3393.844	2405.893	2286.931	3082.985	7407.576	9161.265	9161.265	8632.184	2834.393	3823.108	3266.647	1766.371	3003.41	7764.56	7764.56	4438.78	2236.325	7430.018	4237.18	3254.71	2882.335	2882.335	3296.915	4248.022	8530.838	2426.779	8453.005	8197.81	8197.81	3239.653	8234.539	7397.207	3647.228	7376.543	4174.683	3713.405	3713.405	7932.171	3112.468	2049.98	1868.326	7755.551	2417.608	1830.17	7459.069	7459.069	8682.27	7685.369	9046.95	8147.099	3338.218	2272.256	2272.256	8808.142	3389.399	4505.748	7866.933	2899.208	8389.861	8800.386	4360.218	4163.066	4163.066	8427.885	8081.829	2155.74	7964.011	4600.034	8223.897	8040.096	4180.955	4180.955	9183.694	3009.332	7538.636	8691.899	7380.636	2442.257	2442.257	8484.415	7835.083
